elev_ft,stor_af
847.1,164887.6
847.2,165143.8
847.3,165400.1
847.4,165656.6
847.5,165913.4
847.6,166170.3
847.7,166427.5
847.8,166684.8
847.9,166942.3
848.0,167200.1
848.1,167458.0
848.2,167716.1
848.3,167974.4
848.4,168232.9
848.5,168491.6
848.6,168750.6
848.7,169010.0
848.8,169269.7
848.9,169529.6
849.0,169789.9
849.1,170050.4
849.2,170311.1
849.3,170572.1
849.4,170833.3
849.5,171094.6
849.6,171356.2
849.7,171618.1
849.8,171880.1
849.9,172142.3
850.0,172404.8
850.1,172667.5
850.2,172930.4
850.3,173193.5
850.4,173456.9
850.5,173720.5
850.6,173984.3
850.7,174248.4
850.8,174512.7
850.9,174777.2
851.0,175041.9
851.1,175306.9
851.2,175572.2
851.3,175837.6
851.4,176103.3
851.5,176369.1
851.6,176635.2
851.7,176901.5
851.8,177168.0
851.9,177434.7
852.0,177701.7
852.1,177969.0
852.2,178236.6
852.3,178504.4
852.4,178772.6
852.5,179041.0
852.6,179309.7
852.7,179578.8
852.8,179848.0
852.9,180117.6
853.0,180387.4
853.1,180657.4
853.2,180927.7
853.3,181198.1
853.4,181468.8
853.5,181739.7
853.6,182010.8
853.7,182282.1
853.8,182553.6
853.9,182825.4
854.0,183097.3
854.1,183369.4
854.2,183641.8
854.3,183914.4
854.4,184187.3
854.5,184460.3
854.6,184733.6
854.7,185007.1
854.8,185280.8
854.9,185554.8
855.0,185828.9
855.1,186103.3
855.2,186377.9
855.3,186652.7
855.4,186927.7
855.5,187203.0
855.6,187478.5
855.7,187754.3
855.8,188030.3
855.9,188306.5
856.0,188583.0
856.1,188859.8
856.2,189136.8
856.3,189414.2
856.4,189692.0
856.5,189970.1
856.6,190248.5
856.7,190527.2
856.8,190806.1
856.9,191085.3
857.0,191364.8
857.1,191644.6
857.2,191924.7
857.3,192205.0
857.4,192485.7
857.5,192766.5
857.6,193047.7
857.7,193329.1
857.8,193610.7
857.9,193892.6
858.0,194174.8
858.1,194457.2
858.2,194739.9
858.3,195022.9
858.4,195306.1
858.5,195589.5
858.6,195873.3
858.7,196157.2
858.8,196441.5
858.9,196725.9
859.0,197010.7
859.1,197295.6
859.2,197580.8
859.3,197866.3
859.4,198152.0
859.5,198437.9
859.6,198724.1
859.7,199010.6
859.8,199297.3
859.9,199584.3
860.0,199871.6
860.1,200159.3
860.2,200447.2
860.3,200735.5
860.4,201024.1
860.5,201313.0
860.6,201602.2
860.7,201891.6
860.8,202181.3
860.9,202471.2
861.0,202761.4
861.1,203051.8
861.2,203342.5
861.3,203633.5
861.4,203924.7
861.5,204216.2
861.6,204507.9
861.7,204799.8
861.8,205092.0
861.9,205384.4
862.0,205677.0
862.1,205969.8
862.2,206262.8
862.3,206556.0
862.4,206849.4
862.5,207143.0
862.6,207436.8
862.7,207730.8
862.8,208025.0
862.9,208319.4
863.0,208613.9
863.1,208908.6
863.2,209203.5
863.3,209498.6
863.4,209793.8
863.5,210089.2
863.6,210384.9
863.7,210680.7
863.8,210976.7
863.9,211272.9
864.0,211569.3
864.1,211865.9
864.2,212162.8
864.3,212459.8
864.4,212757.0
864.5,213054.4
864.6,213352.1
864.7,213649.9
864.8,213948.0
864.9,214246.3
865.0,214544.9
865.1,214843.7
865.2,215142.9
865.3,215442.3
865.4,215742.0
865.5,216042.1
865.6,216342.5
865.7,216643.1
865.8,216944.0
865.9,217245.2
866.0,217546.5
866.1,217848.1
866.2,218149.9
866.3,218451.9
866.4,218754.1
866.5,219056.6
866.6,219359.3
866.7,219662.2
866.8,219965.3
866.9,220268.7
867.0,220572.3
867.1,220876.1
867.2,221180.1
867.3,221484.3
867.4,221788.8
867.5,222093.4
867.6,222398.3
867.7,222703.3
867.8,223008.6
867.9,223314.0
868.0,223619.7
868.1,223925.6
868.2,224231.6
868.3,224537.9
868.4,224844.3
868.5,225151.0
868.6,225457.8
868.7,225764.9
868.8,226072.1
868.9,226379.6
869.0,226687.2
869.1,226995.0
869.2,227303.1
869.3,227611.3
869.4,227919.8
869.5,228228.5
869.6,228537.3
869.7,228846.4
869.8,229155.7
869.9,229465.1
870.0,229774.8
870.1,230084.7
870.2,230394.8
870.3,230705.1
870.4,231015.7
870.5,231326.4
870.6,231637.4
870.7,231948.6
870.8,232260.1
870.9,232571.8
871.0,232883.8
871.1,233196.1
871.2,233508.7
871.3,233821.5
871.4,234134.6
871.5,234447.9
871.6,234761.4
871.7,235075.2
871.8,235389.2
871.9,235703.4
872.0,236017.9
872.1,236332.6
872.2,236647.6
872.3,236962.8
872.4,237278.2
872.5,237593.9
872.6,237909.9
872.7,238226.1
872.8,238542.5
872.9,238859.2
873.0,239176.1
873.1,239493.2
873.2,239810.6
873.3,240128.3
873.4,240446.1
873.5,240764.2
873.6,241082.5
873.7,241401.1
873.8,241719.8
873.9,242038.8
874.0,242358.0
874.1,242677.4
874.2,242997.0
874.3,243316.9
874.4,243636.9
874.5,243957.3
874.6,244277.8
874.7,244598.5
874.8,244919.5
874.9,245240.7
875.0,245562.2
875.1,245883.8
875.2,246205.8
875.3,246528.0
875.4,246850.4
875.5,247173.0
875.6,247495.9
875.7,247819.1
875.8,248142.4
875.9,248466.1
876.0,248789.9
876.1,249114.1
876.2,249438.4
876.3,249763.1
876.4,250087.9
876.5,250413.0
876.6,250738.4
876.7,251064.1
876.8,251390.0
876.9,251716.2
877.0,252042.6
877.1,252369.3
877.2,252696.2
877.3,253023.5
877.4,253351.0
877.5,253678.8
877.6,254006.8
877.7,254335.2
877.8,254663.8
877.9,254992.6
878.0,255321.8
878.1,255651.2
878.2,255981.0
878.3,256311.0
878.4,256641.4
878.5,256972.0
878.6,257303.0
878.7,257634.3
878.8,257965.8
878.9,258297.6
879.0,258629.8
879.1,258962.2
879.2,259294.8
879.3,259627.8
879.4,259961.0
879.5,260294.5
879.6,260628.4
879.7,260962.5
879.8,261296.8
879.9,261631.5
880.0,261966.5
880.1,262301.8
880.2,262637.3
880.3,262973.2
880.4,263309.4
880.5,263645.8
880.6,263982.5
880.7,264319.5
880.8,264656.8
880.9,264994.4
881.0,265332.3
881.1,265670.4
881.2,266008.9
881.3,266347.6
881.4,266686.6
881.5,267026.0
881.6,267365.6
881.7,267705.5
881.8,268045.7
881.9,268386.1
882.0,268726.9
882.1,269067.9
882.2,269409.2
882.3,269750.7
882.4,270092.5
882.5,270434.7
882.6,270777.1
882.7,271120.0
882.8,271463.1
882.9,271806.6
883.0,272150.3
883.1,272494.4
883.2,272838.6
883.3,273183.2
883.4,273528.0
883.5,273873.1
883.6,274218.5
883.7,274564.1
883.8,274910.1
883.9,275256.3
884.0,275602.7
884.1,275949.5
884.2,276296.5
884.3,276643.8
884.4,276991.5
884.5,277339.6
884.6,277687.8
884.7,278036.3
884.8,278385.1
884.9,278734.1
885.0,279083.4
885.1,279433.0
885.2,279782.7
885.3,280132.7
885.4,280482.9
885.5,280833.3
885.6,281183.8
885.7,281534.6
885.8,281885.6
885.9,282236.7
886.0,282588.0
886.1,282939.5
886.2,283291.1
886.3,283643.0
886.4,283995.1
886.5,284347.3
886.6,284699.7
886.7,285052.3
886.8,285405.1
886.9,285758.0
887.0,286111.1
887.1,286464.4
887.2,286817.8
887.3,287171.4
887.4,287525.1
887.5,287879.0
887.6,288233.1
887.7,288587.4
887.8,288941.8
887.9,289296.4
888.0,289651.1
888.1,290006.0
888.2,290361.1
888.3,290716.3
888.4,291071.7
888.5,291427.3
888.6,291783.0
888.7,292138.8
888.8,292494.9
888.9,292851.1
889.0,293207.4
889.1,293563.9
889.2,293920.6
889.3,294277.5
889.4,294634.5
889.5,294991.6
889.6,295349.0
889.7,295706.5
889.8,296064.1
889.9,296422.0
890.0,296780.0
890.1,297138.2
890.2,297496.5
890.3,297855.2
890.4,298214.2
890.5,298573.4
890.6,298932.7
890.7,299292.3
890.8,299652.1
890.9,300012.0
891.0,300372.1
891.1,300732.4
891.2,301092.8
891.3,301453.4
891.4,301814.1
891.5,302175.1
891.6,302536.2
891.7,302897.5
891.8,303258.9
891.9,303620.5
892.0,303982.3
892.1,304344.3
892.2,304706.4
892.3,305068.8
892.4,305431.5
892.5,305794.4
892.6,306157.6
892.7,306521.1
892.8,306884.7
892.9,307248.5
893.0,307612.5
893.1,307976.7
893.2,308341.1
893.3,308705.7
893.4,309070.5
893.5,309435.5
893.6,309800.6
893.7,310165.9
893.8,310531.4
893.9,310897.0
894.0,311262.8
894.1,311628.8
894.2,311995.0
894.3,312361.4
894.4,312727.9
894.5,313094.6
894.6,313461.5
894.7,313828.6
894.8,314195.9
894.9,314563.3
895.0,314930.9
895.1,315298.7
895.2,315666.7
895.3,316034.8
895.4,316403.1
895.5,316771.6
895.6,317140.2
895.7,317509.1
895.8,317878.1
895.9,318247.2
896.0,318616.6
896.1,318986.1
896.2,319355.9
896.3,319725.8
896.4,320095.8
896.5,320466.1
896.6,320836.6
896.7,321207.3
896.8,321578.1
896.9,321949.2
897.0,322320.4
897.1,322691.9
897.2,323063.5
897.3,323435.3
897.4,323807.4
897.5,324179.6
897.6,324552.0
897.7,324924.7
897.8,325297.6
897.9,325670.7
898.0,326044.0
898.1,326417.5
898.2,326791.2
898.3,327165.1
898.4,327539.2
898.5,327913.5
898.6,328287.9
898.7,328662.6
898.8,329037.5
898.9,329412.7
899.0,329788.0
899.1,330163.6
899.2,330539.4
899.3,330915.4
899.4,331291.6
899.5,331668.0
899.6,332044.7
899.7,332421.6
899.8,332798.7
899.9,333176.0
900.0,333553.6
900.1,333931.3
900.2,334309.3
900.3,334687.4
900.4,335065.8
900.5,335444.3
900.6,335823.1
900.7,336202.0
900.8,336581.2
900.9,336960.6
901.0,337340.1
901.1,337719.9
901.2,338099.9
901.3,338480.1
901.4,338860.6
901.5,339241.2
901.6,339622.1
901.7,340003.2
901.8,340384.5
901.9,340766.0
902.0,341147.6
902.1,341529.5
902.2,341911.6
902.3,342293.8
902.4,342676.3
902.5,343059.0
902.6,343441.9
902.7,343825.1
902.8,344208.4
902.9,344591.9
903.0,344975.6
903.1,345359.5
903.2,345743.7
903.3,346128.0
903.4,346512.6
903.5,346897.4
903.6,347282.4
903.7,347667.6
903.8,348053.0
903.9,348438.6
904.0,348824.5
904.1,349210.5
904.2,349596.8
904.3,349983.2
904.4,350369.9
904.5,350756.7
904.6,351143.8
904.7,351531.0
904.8,351918.5
904.9,352306.1
905.0,352693.9
905.1,353081.9
905.2,353470.2
905.3,353858.6
905.4,354247.3
905.5,354636.1
905.6,355025.3
905.7,355414.6
905.8,355804.2
905.9,356194.1
906.0,356584.1
906.1,356974.3
906.2,357364.7
906.3,357755.4
906.4,358146.2
906.5,358537.2
906.6,358928.3
906.7,359319.7
906.8,359711.2
906.9,360102.9
907.0,360494.8
907.1,360886.9
907.2,361279.2
907.3,361671.6
907.4,362064.2
907.5,362457.0
907.6,362850.0
907.7,363243.1
907.8,363636.4
907.9,364029.9
908.0,364423.5
908.1,364817.4
908.2,365211.4
908.3,365605.5
908.4,365999.9
908.5,366394.4
908.6,366789.1
908.7,367184.0
908.8,367579.0
908.9,367974.2
909.0,368369.6
909.1,368765.2
909.2,369160.9
909.3,369556.8
909.4,369952.9
909.5,370349.2
909.6,370745.6
909.7,371142.2
909.8,371538.9
909.9,371935.9
910.0,372333.0
910.1,372730.3
910.2,373127.7
910.3,373525.4
910.4,373923.2
910.5,374321.2
910.6,374719.4
910.7,375117.8
910.8,375516.4
910.9,375915.1
911.0,376314.1
911.1,376713.2
911.2,377112.5
911.3,377512.1
911.4,377911.8
911.5,378311.7
911.6,378711.7
911.7,379112.0
911.8,379512.4
911.9,379912.9
912.0,380313.7
912.1,380714.6
912.2,381115.8
912.3,381517.1
912.4,381918.7
912.5,382320.4
912.6,382722.3
912.7,383124.3
912.8,383526.6
912.9,383929.0
913.0,384331.6
913.1,384734.3
913.2,385137.2
913.3,385540.3
913.4,385943.5
913.5,386347.0
913.6,386750.5
913.7,387154.3
913.8,387558.2
913.9,387962.3
914.0,388366.5
914.1,388770.9
914.2,389175.5
914.3,389580.3
914.4,389985.2
914.5,390390.3
914.6,390795.6
914.7,391201.0
914.8,391606.7
914.9,392012.5
915.0,392418.4
915.1,392824.5
915.2,393230.8
915.3,393637.3
915.4,394043.9
915.5,394450.7
915.6,394857.7
915.7,395264.8
915.8,395672.1
915.9,396079.5
916.0,396487.2
916.1,396895.0
916.2,397302.9
916.3,397711.1
916.4,398119.4
916.5,398527.8
916.6,398936.5
916.7,399345.3
916.8,399754.3
916.9,400163.5
917.0,400572.8
917.1,400982.3
917.2,401392.0
917.3,401801.9
917.4,402211.9
917.5,402622.2
917.6,403032.6
917.7,403443.1
917.8,403853.9
917.9,404264.8
918.0,404675.9
918.1,405087.2
918.2,405498.6
918.3,405910.2
918.4,406322.0
918.5,406734.0
918.6,407146.1
918.7,407558.4
918.8,407970.9
918.9,408383.6
919.0,408796.4
919.1,409209.5
919.2,409622.7
919.3,410036.1
919.4,410449.7
919.5,410863.4
919.6,411277.4
919.7,411691.6
919.8,412106.0
919.9,412520.7
920.0,412935.8
920.1,413351.0
920.2,413766.3
920.3,414181.9
920.4,414597.6
920.5,415013.6
920.6,415429.7
920.7,415845.9
920.8,416262.4
920.9,416679.0
921.0,417095.8
921.1,417512.8
921.2,417929.9
921.3,418347.3
921.4,418764.8
921.5,419182.5
921.6,419600.4
921.7,420018.5
921.8,420436.7
921.9,420855.2
922.0,421273.8
922.1,421692.7
922.2,422111.7
922.3,422530.9
922.4,422950.3
922.5,423369.9
922.6,423789.7
922.7,424209.7
922.8,424629.9
922.9,425050.3
923.0,425470.9
923.1,425891.7
923.2,426312.6
923.3,426733.9
923.4,427155.3
923.5,427576.9
923.6,427998.8
923.7,428420.8
923.8,428843.0
923.9,429265.4
924.0,429687.9
924.1,430110.7
924.2,430533.6
924.3,430956.7
924.4,431380.0
924.5,431803.5
924.6,432227.2
924.7,432651.1
924.8,433075.2
924.9,433499.5
925.0,433923.9
925.1,434348.6
925.2,434773.4
925.3,435198.5
925.4,435623.7
925.5,436049.1
925.6,436474.7
925.7,436900.5
925.8,437326.5
925.9,437752.6
926.0,438178.9
926.1,438605.4
926.2,439032.1
926.3,439459.0
926.4,439886.0
926.5,440313.2
926.6,440740.6
926.7,441168.2
926.8,441595.9
926.9,442023.8
927.0,442451.9
927.1,442880.1
927.2,443308.5
927.3,443737.1
927.4,444165.8
927.5,444594.8
927.6,445023.9
927.7,445453.2
927.8,445882.6
927.9,446312.2
928.0,446742.0
928.1,447171.9
928.2,447602.0
928.3,448032.3
928.4,448462.7
928.5,448893.3
928.6,449324.1
928.7,449755.1
928.8,450186.2
928.9,450617.5
929.0,451049.0
929.1,451480.7
929.2,451912.5
929.3,452344.5
929.4,452776.7
929.5,453209.1
929.6,453641.7
929.7,454074.5
929.8,454507.4
929.9,454940.6
930.0,455374.0
930.1,455807.6
930.2,456241.4
930.3,456675.3
930.4,457109.5
930.5,457543.9
930.6,457978.4
930.7,458413.1
930.8,458848.1
930.9,459283.2
931.0,459718.5
931.1,460154.0
931.2,460589.7
931.3,461025.7
931.4,461461.8
931.5,461898.1
931.6,462334.7
931.7,462771.5
931.8,463208.5
931.9,463645.7
932.0,464083.1
932.1,464520.8
932.2,464958.6
932.3,465396.8
932.4,465835.1
932.5,466273.7
932.6,466712.5
932.7,467151.4
932.8,467590.6
932.9,468030.0
933.0,468469.6
933.1,468909.4
933.2,469349.4
933.3,469789.5
933.4,470229.9
933.5,470670.5
933.6,471111.3
933.7,471552.4
933.8,471993.6
933.9,472435.0
934.0,472876.6
934.1,473318.4
934.2,473760.4
934.3,474202.5
934.4,474644.9
934.5,475087.5
934.6,475530.3
934.7,475973.2
934.8,476416.4
935.0,477203.5
940.0,499138.5
945.0,521573.5
